,text,username,timestamp,message_id,channel_id,stream_id,unique_id,category,sentiment_a,sentiment_g,sentiment_v,sentiment_anders, 
861,But then again sunny could do it himself then,yashv7,"2022-06-10 17:52:51,633",79,C,1,79C1,fortnite,,0,,,
862,yash wants me to stay blind... FeelsBadMan,hey_im_sunny,"2022-06-10 17:52:53,202",80,C,1,80C1,fortnite,,-1,,,
863,HeyGuys NotLikeThis Kappa HeyGuys Kappa LUL PogChamp ResidentSleeper WutFace BibleThump SeemsGood Kreygasm VoHiYo <3 <3 LUL <3 HeyGuys NotLikeThis WutFace ResidentSleeper PogChamp LUL BibleThump BibleThump SeemsGood Kreygasm SeemsGood VoHiYo HeyGuys NotLikeThis Kappa BibleThump WutFace PogChamp ResidentSleeper Kappa NotLikeThis HeyGuys Kreygasm SeemsGood VoHiYo <3 BibleThump WutFace ResidentSleeper PogChamp LUL Kappa NotLikeThis HeyGuys VoHiYo Kreygasm SeemsGood <3 BibleThump WutFace SeemsGood,kalebisgoodatfortnite,"2022-06-10 17:52:56,514",81,C,1,81C1,fortnite,,0,,,
864,Is Nick eh 30 allergic to fun?,digital_blaze3,"2022-06-10 17:54:12,410",82,C,1,82C1,fortnite,,-1,,,
865,Sheesh emote,donotcome6969,"2022-06-10 17:54:13,177",83,C,1,83C1,fortnite,,-1,,,
866,GIGACHAD,leejendoc,"2022-06-10 17:54:14,052",84,C,1,84C1,fortnite,,-1,,,
867,fartdrHAPPY fartdrFAaRTY fartdrWINDY2 fartdrTOXIC,fartdragon_102,"2022-06-10 17:54:14,097",85,C,1,85C1,fortnite,,-1,,,
868,MechaRobot PianoTime,ke23mvp,"2022-06-10 17:54:14,745",86,C,1,86C1,fortnite,,0,,,
869,nickmercsSMILE nickmercsCOMS,thecjnasty,"2022-06-10 17:54:15,540",87,C,1,87C1,fortnite,,1,,,
870,Are you g O k U,shhhhhhhhhhhhh09,"2022-06-10 17:54:15,770",88,C,1,88C1,fortnite,,0,,,
871,shit,ttv_sweatedmeatballs153,"2022-06-10 17:54:15,970",89,C,1,89C1,fortnite,,-1,,,
872,gachiBASS,theframequeen,"2022-06-10 17:54:16,928",90,C,1,90C1,fortnite,,1,,,
873,GIGACHAD HOLY,leejendoc,"2022-06-10 17:54:17,259",91,C,1,91C1,fortnite,,0,,,
874,ThisIsFine,freyy_ily,"2022-06-10 17:54:18,069",92,C,1,92C1,fortnite,,1,,,
875,YESSIR,lightwastaken1,"2022-06-10 17:54:18,968",93,C,1,93C1,fortnite,,1,,,
876,the end event music was elite,hey_im_sunny,"2022-06-10 17:54:19,225",94,C,1,94C1,fortnite,,1,,,
877,Hi I am new to twich,colbyjb7,"2022-06-10 17:54:21,192",95,C,1,95C1,fortnite,,1,,,
878,so good,hey_im_sunny,"2022-06-10 17:54:21,605",96,C,1,96C1,fortnite,,1,,,
879,ThisIsFine ThisIsFine ThisIsFine,freyy_ily,"2022-06-10 17:54:22,837",97,C,1,97C1,fortnite,,0,,,
880,Jammies,1009g,"2022-06-10 17:54:24,882",98,C,1,98C1,fortnite,,0,,,
881,blobDance,theframequeen,"2022-06-10 17:54:24,921",99,C,1,99C1,fortnite,,1,,,
882,PepePls,ke23mvp,"2022-06-10 17:54:25,024",100,C,1,100C1,fortnite,,1,,,
883,WutFace not the coral,hey_im_sunny,"2022-06-10 17:54:25,265",101,C,1,101C1,fortnite,,-1,,,
884,widepeepoHappy,ryaninferno,"2022-06-10 17:54:26,081",102,C,1,102C1,fortnite,,1,,,
885,o,ogclanyt123,"2022-06-10 17:54:27,287",103,C,1,103C1,fortnite,,0,,,
886,Yo,kodterax,"2022-06-10 17:54:28,398",104,C,1,104C1,fortnite,,1,,,
887,yes,huddy_g0dz,"2022-06-10 17:54:28,964",105,C,1,105C1,fortnite,,1,,,
888,widepeepoHappy,leejendoc,"2022-06-10 17:54:29,103",106,C,1,106C1,fortnite,,1,,,
889,widepeepoHappy,freyy_ily,"2022-06-10 17:54:29,598",107,C,1,107C1,fortnite,,1,,,
890,LMFAO,ke23mvp,"2022-06-10 17:54:33,495",108,C,1,108C1,fortnite,,1,,,
891,BRUH the coral trap remix they play on the fortnite radio goes HARD,hey_im_sunny,"2022-06-10 17:54:37,084",109,C,1,109C1,fortnite,,1,,,
892,OH NOOO,kirbymaximoff,"2022-06-10 17:54:38,010",110,C,1,110C1,fortnite,,-1,,,
893,Straight up banger,af23_bruh,"2022-06-10 17:54:38,192",111,C,1,111C1,fortnite,,1,,,
894,BatChest,leejendoc,"2022-06-10 17:54:38,246",112,C,1,112C1,fortnite,,1,,,
895,CurseLit sypherMASK sypherMASK CurseLit,streamelements,"2022-06-10 17:54:40,962",113,C,1,113C1,fortnite,,1,,,
896,AD,jigglymommy420,"2022-06-10 17:54:43,170",114,C,1,114C1,fortnite,,0,,,
897,trapan2EVILOL trapan2HIGHER,trapanime,"2022-06-10 17:54:45,716",115,C,1,115C1,fortnite,,0,,,
898,Hi,bobo_champ,"2022-06-10 17:54:45,963",116,C,1,116C1,fortnite,,1,,,
899,sypherJAM sypherJAM sypherJAM sypherJAM sypherJAM,agoodsadness_,"2022-06-10 17:54:47,436",117,C,1,117C1,fortnite,,1,,,
900,Milk ... nickmercsNECK nickmercsFAZE,thecjnasty,"2022-06-10 17:54:55,553",118,C,1,118C1,fortnite,,1,,,
901,dude what the hell was that scream,ttv_sweatedmeatballs153,"2022-06-10 17:54:56,783",119,C,1,119C1,fortnite,,-1,,,
902,I miss coral castle,donotcome6969,"2022-06-10 17:54:57,293",120,C,1,120C1,fortnite,,-1,,,
903,OMEGALUL,rogue__t,"2022-06-10 17:54:59,300",121,C,1,121C1,fortnite,,1,,,
904,BOOBA,leejendoc,"2022-06-10 17:55:01,528",122,C,1,122C1,fortnite,,-1,,,
905,Papi courage zemieWiggle zemieWiggle,agoodsadness_,"2022-06-10 17:55:02,638",123,C,1,123C1,fortnite,,1,,,
906,I love your streams,gta5gamer8045,"2022-06-10 17:55:04,822",124,C,1,124C1,fortnite,,1,,,
907,BOOBA,freyy_ily,"2022-06-10 17:55:05,397",125,C,1,125C1,fortnite,,-1,,,
908,"bro courage was flaming star wars today on Nick Eh 30's Stream
""
",merkury2584,"2022-06-10 17:55:08,185",126,C,1,126C1,fortnite,,1,,,
909,wowers,ke23mvp,"2022-06-10 17:55:08,440",127,C,1,127C1,fortnite,,1,,,
910,coral castle is a curse,traxfighter,"2022-06-10 17:55:11,956",128,C,1,128C1,fortnite,,-1,,,
911,sypherOOF,ryaninferno,"2022-06-10 17:55:14,942",129,C,1,129C1,fortnite,,1,,,
912,!hulu,sir_squiggl,"2022-06-10 17:55:15,960",130,C,1,130C1,fortnite,,0,,,
913,Over 75 Live Channels. Get Hulu + Live TV at https://strms.net/hulu_sypherpk_bot #ad,streamelements,"2022-06-10 17:55:16,175",131,C,1,131C1,fortnite,,0,,,
914,mods where did sypher go,fazix_rl,"2022-06-10 17:55:18,013",132,C,1,132C1,fortnite,,0,,,
915,!hulu,ameerski,"2022-06-10 17:55:18,582",133,C,1,133C1,fortnite,,0,,,
916,im hungy,narutogodlikefoot,"2022-06-10 17:55:20,626",134,C,1,134C1,fortnite,,0,,,
917,GIGACHAD,theframequeen,"2022-06-10 17:55:21,610",135,C,1,135C1,fortnite,,-1,,,
918,GIGACHAD,leejendoc,"2022-06-10 17:55:21,960",136,C,1,136C1,fortnite,,-1,,,
919,@donotcome6969 modCheck modCheck modCheck,jedinightsky,"2022-06-10 17:55:22,602",137,C,1,137C1,fortnite,,0,,,
920,GIGACHAD,theframequeen,"2022-06-10 17:55:23,108",138,C,1,138C1,fortnite,,-1,,,
921,OH?,kirbymaximoff,"2022-06-10 17:55:24,267",139,C,1,139C1,fortnite,,0,,,
922,gaaaaaayyyyyy,ttv_sweatedmeatballs153,"2022-06-10 17:55:25,817",140,C,1,140C1,fortnite,,0,,,
923,@fazix_rl to take a shit,hey_im_sunny,"2022-06-10 17:55:26,772",141,C,1,141C1,fortnite,,0,,,
924,Does sypher have drops enabled,justicedimmickonyt,"2022-06-10 17:55:29,830",142,C,1,142C1,fortnite,,0,,,
925,we need that as am emote btw LULW,leejendoc,"2022-06-10 17:55:30,752",143,C,1,143C1,fortnite,,0,,,
926,damn,heytambourineman,"2022-06-10 17:55:32,497",144,C,1,144C1,fortnite,,0,,,
927,LULW,rogue__t,"2022-06-10 17:55:33,199",145,C,1,145C1,fortnite,,1,,,
928,Squid1 Squid2 Squid3 Squid2 Squid4,bobo_champ,"2022-06-10 17:55:35,551",146,C,1,146C1,fortnite,,1,,,
929,lol,r6_freak,"2022-06-10 17:55:35,660",147,C,1,147C1,fortnite,,1,,,
930,OMEGALUL,theframequeen,"2022-06-10 17:55:36,726",148,C,1,148C1,fortnite,,1,,,
931,Not the BMTH MUSIC,annawizardly,"2022-06-10 17:55:37,796",149,C,1,149C1,fortnite,,-1,,,
932,no,ttv_sweatedmeatballs153,"2022-06-10 17:55:39,303",150,C,1,150C1,fortnite,,-1,,,
933,@hey_im_sunny xD oh lol,fazix_rl,"2022-06-10 17:55:44,557",151,C,1,151C1,fortnite,,1,,,
934,the hair 😩,hey_im_sunny,"2022-06-10 17:55:44,998",152,C,1,152C1,fortnite,,0,,,
935,how did the tournament go,1v1anddone,"2022-06-10 17:55:45,240",153,C,1,153C1,fortnite,,0,,,
936,TRUEING,theframequeen,"2022-06-10 17:55:47,201",154,C,1,154C1,fortnite,,1,,,
937,COCKA gah dayum,leejendoc,"2022-06-10 17:55:47,589",155,C,1,155C1,fortnite,,0,,,
938,EZ,freyy_ily,"2022-06-10 17:55:50,294",156,C,1,156C1,fortnite,,1,,,
939,s tier hair,fazix_rl,"2022-06-10 17:55:56,060",157,C,1,157C1,fortnite,,0,,,
940,is he doing west tournament?,mollierose1,"2022-06-10 17:55:59,679",158,C,1,158C1,fortnite,,0,,,
941,MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MercyWing1 EntropyWins MercyWing2,bobo_champ,"2022-06-10 17:56:04,918",159,C,1,159C1,fortnite,,1,,,
942,SO HOT,kirbymaximoff,"2022-06-10 17:56:12,049",160,C,1,160C1,fortnite,,0,,,
943,sypherSWEAT me looking at that pic,agoodsadness_,"2022-06-10 17:56:19,064",161,C,1,161C1,fortnite,,1,,,
944,yes to west,fadeout54321,"2022-06-10 17:56:21,545",162,C,1,162C1,fortnite,,1,,,
945,Hey big boy,fwanth0ny,"2022-06-10 17:56:25,816",163,C,1,163C1,fortnite,,1,,,
946,That hair sypherAHH sypherAHH sypherAHH sypherAHH,peechiee,"2022-06-10 17:56:26,081",164,C,1,164C1,fortnite,,1,,,
947,Is Ninja playing the cup?,sebbe55e,"2022-06-10 17:56:28,139",165,C,1,165C1,fortnite,,0,,,
948,Hi big fan!,24kpixel,"2022-06-10 17:56:32,833",166,C,1,166C1,fortnite,,1,,,
949,thaynus,leejendoc,"2022-06-10 17:56:33,407",167,C,1,167C1,fortnite,,0,,,
950,peepoSad,theframequeen,"2022-06-10 17:56:35,485",168,C,1,168C1,fortnite,,-1,,,
951,Can someone tell me if he has drops on so I can get emote in fortnite,justicedimmickonyt,"2022-06-10 17:56:40,566",169,C,1,169C1,fortnite,,0,,,
952,@justicedimmickonyt no,peechiee,"2022-06-10 17:56:47,242",170,C,1,170C1,fortnite,,-1,,,
953,remember spiderman on sypher plays LULW,hey_im_sunny,"2022-06-10 17:56:48,792",171,C,1,171C1,fortnite,,1,,,
954,itsidd1Iddox200,itsiddox,"2022-06-10 17:56:48,969",172,C,1,172C1,fortnite,,0,,,
955,CurseLit sypherMASK sypherMASK CurseLit,streamelements,"2022-06-10 17:56:49,601",173,C,1,173C1,fortnite,,1,,,
956,yes si4,ttv_sweatedmeatballs153,"2022-06-10 17:56:52,379",174,C,1,174C1,fortnite,,1,,,
957,"didn't it already start?
""
",mollierose1,"2022-06-10 17:56:56,924",175,C,1,175C1,fortnite,,0,,,
958,sir,ttv_sweatedmeatballs153,"2022-06-10 17:56:59,130",176,C,1,176C1,fortnite,,0,,,
959,@justicedimmickonyt the drops are not on bro,elitheflin,"2022-06-10 17:56:59,631",177,C,1,177C1,fortnite,,0,,,
960,Who has drops does anyone know,justicedimmickonyt,"2022-06-10 17:57:02,185",178,C,1,178C1,fortnite,,0,,,
961,burnt sypher,itsiddox,"2022-06-10 17:57:08,730",179,C,1,179C1,fortnite,,0,,,
962,Sypher plays modCheck,witchwalker70,"2022-06-10 17:57:09,308",180,C,1,180C1,fortnite,,0,,,
963,"what kind of protein shake did my man's drink
""
",fazix_rl,"2022-06-10 17:57:11,219",181,C,1,181C1,fortnite,,0,,,
964,Hi just joined,elpietongo3,"2022-06-10 17:57:11,948",182,C,1,182C1,fortnite,,1,,,
965,can someone get him to play more single player,hey_im_sunny,"2022-06-10 17:57:17,073",183,C,1,183C1,fortnite,,0,,,
966,@justicedimmickonyt no one you can’t get the emote anymore.,peechiee,"2022-06-10 17:57:17,253",184,C,1,184C1,fortnite,,0,,,
967,I need emote lol,justicedimmickonyt,"2022-06-10 17:57:17,675",185,C,1,185C1,fortnite,,1,,,
968,Sadge,hey_im_sunny,"2022-06-10 17:57:17,920",186,C,1,186C1,fortnite,,-1,,,
969,KEKWHAT,ke23mvp,"2022-06-10 17:57:18,818",187,C,1,187C1,fortnite,,1,,,
970,COCKA ?,theframequeen,"2022-06-10 17:57:21,113",188,C,1,188C1,fortnite,,0,,,
971,LULW,leejendoc,"2022-06-10 17:57:21,207",189,C,1,189C1,fortnite,,1,,,
972,the drops finished,lydiac2,"2022-06-10 17:57:25,484",190,C,1,190C1,fortnite,,0,,,
973,OMEGALUL,theframequeen,"2022-06-10 17:57:25,524",191,C,1,191C1,fortnite,,1,,,
974,hi,moster_youtube,"2022-06-10 17:57:28,988",192,C,1,192C1,fortnite,,1,,,
975,sypherOOF,ryaninferno,"2022-06-10 17:57:30,280",193,C,1,193C1,fortnite,,1,,,
976,"@baemundo2275 what's up
""
",luisthescrub_,"2022-06-10 17:57:30,426",194,C,1,194C1,fortnite,,1,,,
977,spooder-man,leejendoc,"2022-06-10 17:57:32,266",195,C,1,195C1,fortnite,,0,,,
978,bring the merch back peepoRiot,ke23mvp,"2022-06-10 17:57:40,637",196,C,1,196C1,fortnite,,1,,,
979,sypher should make videos of him playing zone wars,1v1anddone,"2022-06-10 17:57:40,768",197,C,1,197C1,fortnite,,0,,,
980,NotLikeThis,agoodsadness_,"2022-06-10 17:57:41,337",198,C,1,198C1,fortnite,,-1,,,
981,W,fazix_rl,"2022-06-10 17:57:41,525",199,C,1,199C1,fortnite,,0,,,
982,god damn,kalebisgoodatfortnite,"2022-06-10 17:57:43,021",200,C,1,200C1,fortnite,,-1,,,
983,!code,theframequeen,"2022-06-10 17:57:43,947",201,C,1,201C1,fortnite,,0,,,
984,CODE: SypherPK #ad,streamelements,"2022-06-10 17:57:44,128",202,C,1,202C1,fortnite,,0,,,
985,Hi,rocco01613,"2022-06-10 17:57:45,288",203,C,1,203C1,fortnite,,1,,,
986,sypherPRIME2,theframequeen,"2022-06-10 17:57:46,612",204,C,1,204C1,fortnite,,1,,,
987,welcome back,itsiddox,"2022-06-10 17:57:55,789",205,C,1,205C1,fortnite,,1,,,
988,I do use Code Sypher PK and so should yall,merkury2584,"2022-06-10 17:57:55,949",206,C,1,206C1,fortnite,,1,,,
989,!code,traxfighter,"2022-06-10 17:57:56,444",207,C,1,207C1,fortnite,,0,,,
990,CODE: SypherPK #ad,streamelements,"2022-06-10 17:57:56,628",208,C,1,208C1,fortnite,,0,,,
991,SYPHER HELLOOOOOO,jigglymommy420,"2022-06-10 17:58:00,072",209,C,1,209C1,fortnite,,1,,,
992,"which one's the real sypher KEKWHAT
""
",leejendoc,"2022-06-10 17:58:01,804",210,C,1,210C1,fortnite,,0,,,
993,CODE: SypherPK,elitheflin,"2022-06-10 17:58:01,916",211,C,1,211C1,fortnite,,0,,,
994,sypherPRIME2 sypherPRIME2 sypherPRIME2,agoodsadness_,"2022-06-10 17:58:04,426",212,C,1,212C1,fortnite,,1,,,
995,hi,jokaabd,"2022-06-10 17:58:04,465",213,C,1,213C1,fortnite,,1,,,
996,same lee sadKEK,theframequeen,"2022-06-10 17:58:08,068",214,C,1,214C1,fortnite,,-1,,,
997,@TheFrameQueen I wasnt sure about the drops cause I got them a while ago but the number of people ive seen asking about them...,jedinightsky,"2022-06-10 17:58:09,419",215,C,1,215C1,fortnite,,0,,,
998,hello PK,itsiddox,"2022-06-10 17:58:09,533",216,C,1,216C1,fortnite,,1,,,
999,wait this is a video KEKWHAT,leejendoc,"2022-06-10 17:58:11,666",217,C,1,217C1,fortnite,,0,,,
1000,congrats L;),grrimmmy,"2022-06-10 17:58:13,340",218,C,1,218C1,fortnite,,1,,,
1001,:),grrimmmy,"2022-06-10 17:58:15,555",219,C,1,219C1,fortnite,,1,,,
1002,KumAlaLaLa KUmAlaAla KumaLaLa SavEsTA,horsedogisgood,"2022-06-10 17:58:15,591",220,C,1,220C1,fortnite,,0,,,
1003,who is in this tourney?,jackie915,"2022-06-10 17:58:15,817",221,C,1,221C1,fortnite,,0,,,
1004,!uptime,ricardo12579,"2022-06-10 17:58:17,289",222,C,1,222C1,fortnite,,0,,,
1005,sypher can i show u ur girl friend he has the party hips emote,laytontheproyt,"2022-06-10 17:58:17,344",223,C,1,223C1,fortnite,,0,,,
1006,"@ricardo12579, sypherpk has been streaming for  4 hours 43 mins",streamelements,"2022-06-10 17:58:17,891",224,C,1,224C1,fortnite,,0,,,
1007,hello its my birthday,ethan_62009,"2022-06-10 17:58:18,744",225,C,1,225C1,fortnite,,1,,,
1008,sypher PogU,ke23mvp,"2022-06-10 17:58:18,840",226,C,1,226C1,fortnite,,1,,,
1009,All Socials --- Instagram: Instagram.com/SypherPK ·Twitter: Twitter.com/SypherPK ·Youtube: Youtube.com/SypherPK ·TikTok: https://vm.tiktok.com/XoA2Kn/,streamelements,"2022-06-10 17:58:19,215",227,C,1,227C1,fortnite,,0,,,
1010,hey papi,shifusnuts,"2022-06-10 17:58:22,037",228,C,1,228C1,fortnite,,1,,,
1011,it was a video the whole time KEKWHAT,leejendoc,"2022-06-10 17:58:22,090",229,C,1,229C1,fortnite,,0,,,
1012,EEEEEEEEEYYYYYYYYYy,knightx093lwin,"2022-06-10 17:58:22,283",230,C,1,230C1,fortnite,,0,,,
1013,hi whats good,grrimmmy,"2022-06-10 17:58:23,539",231,C,1,231C1,fortnite,,1,,,
1014,does tourney start soon?,itsiddox,"2022-06-10 17:58:25,793",232,C,1,232C1,fortnite,,0,,,
1015,SYPHER are you still superior to tigers?,jigglymommy420,"2022-06-10 17:58:26,610",233,C,1,233C1,fortnite,,0,,,
1016,"ShowLove100 What's up Syph! just wanted to say that I quit my super toxic job today after FOUR years! I start a new job next week and I'm so excited!
""
",whatacatchkenni,"2022-06-10 17:58:26,688",234,C,1,234C1,fortnite,,0,,,
1017,report the guyu,narutogodlikefoot,"2022-06-10 17:58:27,102",235,C,1,235C1,fortnite,,-1,,,
1018,where is the tournament info?,jackie915,"2022-06-10 17:58:27,985",236,C,1,236C1,fortnite,,0,,,
1019,Hi sypher,bobo_champ,"2022-06-10 17:58:29,201",237,C,1,237C1,fortnite,,1,,,
1020,wassup sypher,mxzol,"2022-06-10 17:58:29,260",238,C,1,238C1,fortnite,,1,,,
1021,volume low,ricardo12579,"2022-06-10 17:58:30,996",239,C,1,239C1,fortnite,,0,,,
1022,sypher back!!!!!!!!!!!!!!!!!!,rmxpantherx,"2022-06-10 17:58:31,915",240,C,1,240C1,fortnite,,1,,,
1023,i havent seen that video,jokaabd,"2022-06-10 17:58:31,954",241,C,1,241C1,fortnite,,0,,,
1024,you should read my bits before you dive face first into comp OkayChamp,theframequeen,"2022-06-10 17:58:33,263",242,C,1,242C1,fortnite,,0,,,
1025,Wait did the tournament ended already?,itswalkerdavid,"2022-06-10 17:58:33,405",243,C,1,243C1,fortnite,,0,,,
1026,"@TheFrameQueen, Sypher usually reads alerts after the games, no need to tell him he ""missed"" yours. Be patient + He doesn't have to read every single alert. sypherLAW",streamelements,"2022-06-10 17:58:33,472",244,C,1,244C1,fortnite,,0,,,
1027,do you the final bonus reward @SypherPK,grrimmmy,"2022-06-10 17:58:35,356",245,C,1,245C1,fortnite,,0,,,
1028,@LeejendOC OMEGALUL,rogue__t,"2022-06-10 17:58:35,872",246,C,1,246C1,fortnite,,1,,,
1029,Hi just joined,elpietongo3,"2022-06-10 17:58:36,060",247,C,1,247C1,fortnite,,1,,,
1030,@leejendoc how did you not notice what,traxfighter,"2022-06-10 17:58:36,786",248,C,1,248C1,fortnite,,0,,,
1031,How was your poop?,showtimejoe,"2022-06-10 17:58:37,076",249,C,1,249C1,fortnite,,0,,,
1032,How’s the kittens doing???,annawizardly,"2022-06-10 17:58:39,306",250,C,1,250C1,fortnite,,0,,,
1033,Hi,bobo_champ,"2022-06-10 17:58:39,583",251,C,1,251C1,fortnite,,1,,,
1034,yoyoyoyo,cedricplays83896,"2022-06-10 17:58:41,337",252,C,1,252C1,fortnite,,1,,,
1035,HI I MISS U,kirbymaximoff,"2022-06-10 17:58:42,403",253,C,1,253C1,fortnite,,1,,,
1036,I,bobo_champ,"2022-06-10 17:58:44,217",254,C,1,254C1,fortnite,,0,,,
1037,!trio,trippy2100,"2022-06-10 17:58:44,264",255,C,1,255C1,fortnite,,0,,,
1038,"Sypher is playing with Thiefs & Replays in today's Zero Build Tournament sypherMASK
""
",streamelements,"2022-06-10 17:58:44,423",256,C,1,256C1,fortnite,,0,,,
1039,"let's go syph you got this
""
",fazix_rl,"2022-06-10 17:58:44,935",257,C,1,257C1,fortnite,,1,,,
1040,I love you ❤️,horsedogisgood,"2022-06-10 17:58:45,318",258,C,1,258C1,fortnite,,1,,,
1041,@SypherPK LEFT HAND BOOBAS RIGHT HAND BOOTY,shifusnuts,"2022-06-10 17:58:47,012",259,C,1,259C1,fortnite,,-1,,,
1042,@whatacatchkenni Congrats!,jedinightsky,"2022-06-10 17:58:49,978",260,C,1,260C1,fortnite,,1,,,
1043,now i want a drink peepoSad i hate u FeelsStrongMan,freyy_ily,"2022-06-10 17:58:52,257",261,C,1,261C1,fortnite,,-1,,,
1044,yo sypher,firesavage52877,"2022-06-10 17:58:54,525",262,C,1,262C1,fortnite,,1,,,
1045,I just joined,bobo_champ,"2022-06-10 17:58:54,916",263,C,1,263C1,fortnite,,1,,,
1046,yo,cedricplays83896,"2022-06-10 17:58:55,261",264,C,1,264C1,fortnite,,1,,,
1047,yo back!,dragonore21,"2022-06-10 17:58:55,579",265,C,1,265C1,fortnite,,1,,,
1048,do you the final bonus reward @SypherPK  󠀀,grrimmmy,"2022-06-10 17:58:59,393",266,C,1,266C1,fortnite,,0,,,
1049,MrDestructoid,leejendoc,"2022-06-10 17:59:00,078",267,C,1,267C1,fortnite,,1,,,
1050,PowerUpL BabyRage PowerUpR,luisthescrub_,"2022-06-10 17:59:00,791",268,C,1,268C1,fortnite,,1,,,
1051,how many games left?,universalengn,"2022-06-10 17:59:00,828",269,C,1,269C1,fortnite,,0,,,
1052,Ok Heather DonoWall,witchwalker70,"2022-06-10 17:59:01,203",270,C,1,270C1,fortnite,,-1,,,
1053,!tournament,jackie915,"2022-06-10 17:59:03,901",271,C,1,271C1,fortnite,,0,,,
1054,monkaOMEGA,freyy_ily,"2022-06-10 17:59:05,448",272,C,1,272C1,fortnite,,1,,,
1055,yo lookin clean @SypherPK,uhitsali,"2022-06-10 17:59:06,324",273,C,1,273C1,fortnite,,1,,,
1056,Is that a Diet Coke? I know u used to be huge on diet Dr Pepper,good_ol_boy679,"2022-06-10 17:59:07,299",274,C,1,274C1,fortnite,,1,,,
1057,godd damnnnn,kalebisgoodatfortnite,"2022-06-10 17:59:10,127",275,C,1,275C1,fortnite,,1,,,
1058,!prime,raymondandolfo,"2022-06-10 17:59:12,802",276,C,1,276C1,fortnite,,0,,,
1059,Support the stream with a FREE SUBSCRIPTION! Link an Amazon Prime to your Twitch account - twitch.amazon.com/prime sypherPRIME2 sypherPRIME2 sypherPRIME2 Each month you must click subscribe to renew your subscription. Click subscribe now to check if a free prime sub is available to use!,streamelements,"2022-06-10 17:59:13,032",277,C,1,277C1,fortnite,,0,,,
1060,poggers,cl_mega1234,"2022-06-10 17:59:14,441",278,C,1,278C1,fortnite,,1,,,
1061,sypherWAVE sypherPOGGIES,agoodsadness_,"2022-06-10 17:59:14,611",279,C,1,279C1,fortnite,,1,,,
1062,EZ free,leejendoc,"2022-06-10 17:59:16,910",280,C,1,280C1,fortnite,,1,,,
1063,GoPK GoPK GoPK,ke23mvp,"2022-06-10 17:59:17,093",281,C,1,281C1,fortnite,,1,,,
1064,WutFace,kalebisgoodatfortnite,"2022-06-10 17:59:20,940",282,C,1,282C1,fortnite,,0,,,
1065,!time,vxsireau,"2022-06-10 17:59:21,651",283,C,1,283C1,fortnite,,0,,,
1066,GoPK,brokenboimusic,"2022-06-10 17:59:21,778",284,C,1,284C1,fortnite,,1,,,
1067,rn PagMan,grrimmmy,"2022-06-10 17:59:21,816",285,C,1,285C1,fortnite,,1,,,
1068,DonoWall i know witch i guess ill ask agian,theframequeen,"2022-06-10 17:59:21,856",286,C,1,286C1,fortnite,,0,,,
1069,"@vxsireAU, It's currently 19:59 for Sypher sypherLATE",streamelements,"2022-06-10 17:59:21,856",287,C,1,287C1,fortnite,,0,,,
1070,hackers?,fazix_rl,"2022-06-10 17:59:22,767",288,C,1,288C1,fortnite,,0,,,
1071,GoPK,ryaninferno,"2022-06-10 17:59:25,473",289,C,1,289C1,fortnite,,1,,,
1072,@SypherPK LEFT HAND BOOBAS RIGHT HAND BOOTY,shifusnuts,"2022-06-10 17:59:27,963",290,C,1,290C1,fortnite,,-1,,,
1073,GoPK GoPK GoPK,rogue__t,"2022-06-10 17:59:28,101",291,C,1,291C1,fortnite,,1,,,
1074,lessss gooooo! west cup!,dragonore21,"2022-06-10 17:59:28,839",292,C,1,292C1,fortnite,,1,,,
1075,you got this pk,jokaabd,"2022-06-10 17:59:30,783",293,C,1,293C1,fortnite,,1,,,
1076,have they been banned???,brianm_15,"2022-06-10 17:59:33,690",294,C,1,294C1,fortnite,,0,,,
1077,GO PEAKAY,agoodsadness_,"2022-06-10 17:59:34,651",295,C,1,295C1,fortnite,,1,,,
1078,ninjaPog ranLove ranLove ranLove ranLove,peechiee,"2022-06-10 17:59:35,030",296,C,1,296C1,fortnite,,1,,,
1079,getting hulu rn PogU,grrimmmy,"2022-06-10 17:59:35,697",297,C,1,297C1,fortnite,,1,,,
1080,yooo about 1 more hour until i get 2 mythics from the reality tree VoHiYo VoHiYo VoHiYo,benssy135,"2022-06-10 17:59:35,881",298,C,1,298C1,fortnite,,1,,,
1081,Let’s gooo,jjbgaming_yt,"2022-06-10 17:59:36,164",299,C,1,299C1,fortnite,,1,,,
1082,lighter ??,adi_valvi,"2022-06-12 14:05:46,532",1,D,1,1D1,among_us,,,,,
1083,What’s the lighter,xojessxo33,"2022-06-12 14:05:46,637",2,D,1,2D1,among_us,,,,,
1084,Lighter!,minni_bunn,"2022-06-12 14:05:46,709",3,D,1,3D1,among_us,,,,,
1085,time master is fun,atinyflame,"2022-06-12 14:05:46,999",4,D,1,4D1,among_us,,,,,
1086,time master no good,grandeslices,"2022-06-12 14:05:47,997",5,D,1,5D1,among_us,,,,,
1087,Medium,wyntery,"2022-06-12 14:05:48,033",6,D,1,6D1,among_us,,,,,
1088,Time Master is good in non prox,followsmoke,"2022-06-12 14:05:48,033",7,D,1,7D1,among_us,,,,,
1089,LUL,tetsuito,"2022-06-12 14:05:48,075",8,D,1,8D1,among_us,,,,,
